PMID,AuthorN,AuthorForename,AuthorLastname,AuthorInitials,AuthorAffiliation
33719429,9,Shiho,Yamamoto,S,"Laboratory for Medicinal Chemistry Research, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka 561-0825, Japan."
33719429,10,Shigeru,Ando,S,"Laboratory for Drug Discovery & Development, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka 561-0825, Japan."
33719429,11,Naoki,Kanegawa,N,"Laboratory for Drug Discovery & Development, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka 561-0825, Japan."
33719429,12,Yutaka,Tonomura,Y,"Laboratory for Drug Discovery & Development, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka 561-0825, Japan."
33719429,13,Hisanori,Ito,H,"Laboratory for Drug Discovery & Disease Research, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka 561-0825, Japan."
33719429,14,Diederik,Moechars,D,"Neuroscience, Janssen Research & Development, Turnhoutseweg 30, B-2340 Beerse, Belgium."
33719429,15,Frederik J R,Rombouts,FJR,"Discovery Sciences, Janssen Research & Development, Turnhoutseweg 30, B-2340 Beerse, Belgium."
33719429,16,Harrie J M,Gijsen,HJM,"Discovery Sciences, Janssen Research & Development, Turnhoutseweg 30, B-2340 Beerse, Belgium."
33719429,17,Ken-Ichi,Kusakabe,KI,"Laboratory for Medicinal Chemistry Research, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka 561-0825, Japan."
33722254,1,John A,Fissel,JA,"Department of Neurology, Johns Hopkins University School of Medicine, The John G. Rangos Sr. Building, Room 239, 855 N. Wolfe Street, Baltimore, MD, 21205, USA."
33722254,2,Mohamed H,Farah,MH,"Department of Neurology, Johns Hopkins University School of Medicine, The John G. Rangos Sr. Building, Room 239, 855 N. Wolfe Street, Baltimore, MD, 21205, USA. mfarah2@jhmi.edu."
33749160,1,Masuo,Ohno,M,"Center for Dementia Research, Nathan Kline Institute, Orangeburg, NY, USA."
33764738,1,Xin,Jin,X,"Department of Chemistry and the MOE Key Laboratory of Spectrochemical Analysis & Instrumentation, College of Chemistry and Chemical Engineering, Xiamen University, Xiamen 361005, China."
33764738,2,Limin,Yang,L,"Department of Chemistry and the MOE Key Laboratory of Spectrochemical Analysis & Instrumentation, College of Chemistry and Chemical Engineering, Xiamen University, Xiamen 361005, China."
33764738,3,Xiaowen,Yan,X,"Department of Chemistry and the MOE Key Laboratory of Spectrochemical Analysis & Instrumentation, College of Chemistry and Chemical Engineering, Xiamen University, Xiamen 361005, China."
33764738,4,Qiuquan,Wang,Q,"Department of Chemistry and the MOE Key Laboratory of Spectrochemical Analysis & Instrumentation, College of Chemistry and Chemical Engineering, Xiamen University, Xiamen 361005, China."
33765486,1,Kenji,Nakahara,K,"Discovery Research Laboratory for Core Therapeutic Areas, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka, 561-0825, Japan. Electronic address: kenji.nakahara@shionogi.co.jp."
33765486,2,Yasunori,Mitsuoka,Y,"Discovery Research Laboratory for Core Therapeutic Areas, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka, 561-0825, Japan."
33765486,3,Satoshi,Kasuya,S,"Discovery Research Laboratory for Core Therapeutic Areas, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka, 561-0825, Japan."
33765486,4,Takahiko,Yamamoto,T,"Discovery Research Laboratory for Core Therapeutic Areas, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka, 561-0825, Japan."
33765486,5,Shiho,Yamamoto,S,"Discovery Research Laboratory for Core Therapeutic Areas, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka, 561-0825, Japan."
33765486,6,Hisanori,Ito,H,"Discovery Research Laboratory for Core Therapeutic Areas, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka, 561-0825, Japan."
33765486,7,Yasuto,Kido,Y,"Research Laboratory for Development, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka, 561-0825, Japan."
33765486,8,Ken-Ichi,Kusakabe,KI,"Discovery Research Laboratory for Core Therapeutic Areas, Shionogi Pharmaceutical Research Center, 1-1 Futaba-cho 3-chome, Toyonaka, Osaka, 561-0825, Japan. Electronic address: ken-ichi.kusakabe@shionogi.co.jp."
33774866,1,Bi-Rou,Zhong,BR,"Department of Neurology, the First Affiliated Hospital of Chongqing Medical University, Chongqing Key Laboratory of Neurology, Chongqing, China."
33774866,2,Gui-Feng,Zhou,GF,"Department of Neurology, the First Affiliated Hospital of Chongqing Medical University, Chongqing Key Laboratory of Neurology, Chongqing, China."
33774866,3,Li,Song,L,"Department of Neurology, the First Affiliated Hospital of Chongqing Medical University, Chongqing Key Laboratory of Neurology, Chongqing, China."
33774866,4,Qi-Xin,Wen,QX,"Department of Neurology, the First Affiliated Hospital of Chongqing Medical University, Chongqing Key Laboratory of Neurology, Chongqing, China."
33774866,5,Xiao-Juan,Deng,XJ,"Department of Neurology, the First Affiliated Hospital of Chongqing Medical University, Chongqing Key Laboratory of Neurology, Chongqing, China."
33774866,6,Yuan-Lin,Ma,YL,"Department of Neurology, the First Affiliated Hospital of Chongqing Medical University, Chongqing Key Laboratory of Neurology, Chongqing, China."
33774866,7,Li-Tian,Hu,LT,"Department of Neurology, the First Affiliated Hospital of Chongqing Medical University, Chongqing Key Laboratory of Neurology, Chongqing, China."
33774866,8,Guo-Jun,Chen,GJ,"Department of Neurology, the First Affiliated Hospital of Chongqing Medical University, Chongqing Key Laboratory of Neurology, Chongqing, China."
33790780,1,Mohammad,Samadian,M,"Skull Base Research Center, Loghman Hakim Hospital, Shahid Beheshti University of Medical Sciences, Tehran, Iran."
33790780,2,Mahdi,Gholipour,M,"Department of Medical Genetics, Shahid Beheshti University of Medical Sciences, Tehran, Iran."
33790780,3,Mohammadreza,Hajiesmaeili,M,"Skull Base Research Center, Loghman Hakim Hospital, Shahid Beheshti University of Medical Sciences, Tehran, Iran."
33790780,4,Mohammad,Taheri,M,"Urology and Nephrology Research Center, Shahid Beheshti University of Medical Sciences, Tehran, Iran."
33790780,5,Soudeh,Ghafouri-Fard,S,"Urogenital Stem Cell Research Center, Shahid Beheshti University of Medical Sciences, Tehran, Iran."
33804171,1,Jeong-Hyun,Yoon,JH,"Department of Health Sciences, The graduate School of Dong-A University, Busan 49315, Korea."
33804171,2,Nayoung,Lee,N,"Department of Health Sciences, The graduate School of Dong-A University, Busan 49315, Korea."
33804171,3,Kumju,Youn,K,"Department of Food Science and Nutrition, Dong-A University, Busan 49315, Korea."
33804171,4,Mi Ra,Jo,MR,"Division of Food Safety and Processing Research, National Institute of Fisheries Science, Busan 46083, Korea."
33804171,5,Hyeung-Rak,Kim,HR,"Department of Food Science and Nutrition, Pukyong National University, Busan 48513, Korea."
33804171,6,Dong-Seok,Lee,DS,"School of Life Sciences & Biotechnology, College of Natural Sciences, Kyungpook National University, Daegu 41566, Korea."
33804171,7,Chi-Tang,Ho,CT,"Department of Food Science, Rutgers University, New Brunswick, NJ 08901, USA."
33804171,8,Mira,Jun,M,"Department of Health Sciences, The graduate School of Dong-A University, Busan 49315, Korea."
33836245,1,Seyedeh Nazanin,Hajjari,SN,"Department of Neurosciences, Faculty of Advanced Technologies in Medicine, Iran University of Medical Sciences, Tehran, Iran; Immunology Research Center, Tabriz University of Medical Sciences, Tabriz, Iran."
33836245,2,Saeed,Sadigh-Eteghad,S,"Neurosciences Research Center, Tabriz University of Medical Sciences, Tabriz, Iran."
33836245,3,Dariush,Shanehbandi,D,"Immunology Research Center, Tabriz University of Medical Sciences, Tabriz, Iran."
33836245,4,Shahram,Teimourian,S,"Department of Medical Genetics, School of Medicine, Iran University of Medical Sciences, Tehran, Iran."
33836245,5,Ali,Shahbazi,A,"Department of Neurosciences, Faculty of Advanced Technologies in Medicine, Iran University of Medical Sciences, Tehran, Iran."
33836245,6,Mehdi,Mehdizadeh,M,"Cellular and Molecular Research Center, Department of Anatomy, Faculty of Medicine, Iran University of Medical Sciences, Tehran, Iran. Electronic address: mehdizadeh.m@iums.ac.ir."
33838585,1,Anna,Pasieka,A,"Department of Physicochemical Drug Analysis, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, 30-688, Kraków, Poland."
33838585,2,Dawid,Panek,D,"Department of Physicochemical Drug Analysis, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, 30-688, Kraków, Poland."
33838585,3,Jakub,Jończyk,J,"Department of Physicochemical Drug Analysis, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, 30-688, Kraków, Poland."
33838585,4,Justyna,Godyń,J,"Department of Physicochemical Drug Analysis, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, 30-688, Kraków, Poland."
33838585,5,Natalia,Szałaj,N,"Department of Physicochemical Drug Analysis, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, 30-688, Kraków, Poland."
33838585,6,Gniewomir,Latacz,G,"Department of Technology and Biotechnology of Drugs, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, 30-688, Kraków, Poland."
33838585,7,Julia,Tabor,J,"Department of Physicochemical Drug Analysis, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, 30-688, Kraków, Poland."
33838585,8,Eva,Mezeiova,E,"Biomedical Research Centre, University Hospital Hradec Kralove, Sokolska 581, 500 05, Hradec Kralove, Czech Republic."
33838585,9,Fabien,Chantegreil,F,"Département de Toxicologie et Risques Chimiques, Institut de Recherche Biomédicale des Armées, 91223, Brétigny sur Orge, France."
33838585,10,José,Dias,J,"Département de Toxicologie et Risques Chimiques, Institut de Recherche Biomédicale des Armées, 91223, Brétigny sur Orge, France."
33838585,11,Damijan,Knez,D,"Faculty of Pharmacy, University of Ljubljana, Aškerčeva 7, 1000, Ljubljana, Slovenia."
33838585,12,Junfeng,Lu,J,"Department of Pharmacology & Toxicology, School of Pharmaceutical Sciences, Sun Yat-Sen University, Guangzhou, 510006, China."
33838585,13,Rongbiao,Pi,R,"Department of Pharmacology & Toxicology, School of Pharmaceutical Sciences, Sun Yat-Sen University, Guangzhou, 510006, China."
33838585,14,Jan,Korabecny,J,"Biomedical Research Centre, University Hospital Hradec Kralove, Sokolska 581, 500 05, Hradec Kralove, Czech Republic."
33838585,15,Xavier,Brazzolotto,X,"Département de Toxicologie et Risques Chimiques, Institut de Recherche Biomédicale des Armées, 91223, Brétigny sur Orge, France."
33838585,16,Stanislav,Gobec,S,"Faculty of Pharmacy, University of Ljubljana, Aškerčeva 7, 1000, Ljubljana, Slovenia."
33838585,17,Georg,Höfner,G,"Department of Pharmacy - Center for Drug Research, Ludwig-Maximilians-Universität München, Butenandtstr, 5-13, 81377, Munich, Germany."
33838585,18,Klaus,Wanner,K,"Department of Pharmacy - Center for Drug Research, Ludwig-Maximilians-Universität München, Butenandtstr, 5-13, 81377, Munich, Germany."
33838585,19,Anna,Więckowska,A,"Department of Physicochemical Drug Analysis, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, 30-688, Kraków, Poland."
33838585,20,Barbara,Malawska,B,"Department of Physicochemical Drug Analysis, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, 30-688, Kraków, Poland. Electronic address: mfmalaws@cyf-kr.edu.pl."
33842919,1,Aimin,Qiao,A,"Guangdong Province Key Laboratory for Biotechnology Drug Candidates and School of Bioscience and Biopharmaceutics, Guangdong Pharmaceutical University, Guangzhou, China."
33842919,2,Jieyi,Li,J,"Guangdong Province Key Laboratory for Biotechnology Drug Candidates and School of Bioscience and Biopharmaceutics, Guangdong Pharmaceutical University, Guangzhou, China."
33842919,3,Yaohua,Hu,Y,"Guangdong Province Key Laboratory for Biotechnology Drug Candidates and School of Bioscience and Biopharmaceutics, Guangdong Pharmaceutical University, Guangzhou, China."
33842919,4,Jinquan,Wang,J,"Guangdong Province Key Laboratory for Biotechnology Drug Candidates and School of Bioscience and Biopharmaceutics, Guangdong Pharmaceutical University, Guangzhou, China."
33842919,5,Zizhuo,Zhao,Z,"Department of Ultrasound, Sun Yat-sen Memorial Hospital, Sun Yat-sen University, Guangzhou, China."
33844524,1,Heinrich,Rueeger,H,
33844524,2,Rainer,Lueoend,R,
33844524,3,Rainer,Machauer,R,
33844524,4,Siem J,Veenstra,SJ,
33844524,5,Philipp,Holzer,P,
33844524,6,Konstanze,Hurth,K,
33844524,7,Markus,Voegtle,M,
33844524,8,Mathias,Frederiksen,M,
33844524,9,Jean-Michel,Rondeau,JM,
33844524,10,Marina,Tintelnot-Blomley,M,
33844524,11,Laura H,Jacobson,LH,
33844524,12,Matthias,Staufenbiel,M,
33844524,13,Grit,Laue,G,
33844524,14,Ulf,Neumann,U,
33848613,1,Eleni,Gkanatsiou,E,"Institute of Neuroscience and Physiology, the Sahlgrenska Academy at the University of Gothenburg, Gothenburg, Sweden. Electronic address: eleni.gkanatsiou@gu.se."
33848613,2,Charlotte,Sahlin,C,"BioArctic AB, Stockholm, Sweden; Department of Public Health/Geriatrics, Uppsala University, Uppsala, Sweden."
33848613,3,Erik,Portelius,E,"Institute of Neuroscience and Physiology, the Sahlgrenska Academy at the University of Gothenburg, Gothenburg, Sweden; Clinical Neurochemistry Laboratory, Sahlgrenska University Hospital, Mölndal, Sweden."
33848613,4,Malin,Johannesson,M,"BioArctic AB, Stockholm, Sweden."
33848613,5,Linda,Söderberg,L,"BioArctic AB, Stockholm, Sweden."
33848613,6,Johanna,Fälting,J,"BioArctic AB, Stockholm, Sweden."
33848613,7,Hans,Basun,H,"BioArctic AB, Stockholm, Sweden."
33848613,8,Christer,Möller,C,"BioArctic AB, Stockholm, Sweden."
33848613,9,Tomas,Odergren,T,"BioArctic AB, Stockholm, Sweden."
33848613,10,Henrik,Zetterberg,H,"Institute of Neuroscience and Physiology, the Sahlgrenska Academy at the University of Gothenburg, Gothenburg, Sweden; Clinical Neurochemistry Laboratory, Sahlgrenska University Hospital, Mölndal, Sweden; Department of Neurodegenerative Disease, UCL Institute of Neurology, Queen Square, London, United Kingdom; UK Dementia Research Institute at UCL, London, United Kingdom."
33848613,11,Kaj,Blennow,K,"Institute of Neuroscience and Physiology, the Sahlgrenska Academy at the University of Gothenburg, Gothenburg, Sweden; Clinical Neurochemistry Laboratory, Sahlgrenska University Hospital, Mölndal, Sweden."
33848613,12,Lars,Lannfelt,L,"BioArctic AB, Stockholm, Sweden; Department of Public Health/Geriatrics, Uppsala University, Uppsala, Sweden."
33848613,13,Gunnar,Brinkmalm,G,"Institute of Neuroscience and Physiology, the Sahlgrenska Academy at the University of Gothenburg, Gothenburg, Sweden; Clinical Neurochemistry Laboratory, Sahlgrenska University Hospital, Mölndal, Sweden."
33848635,1,Jonathan,Janssens,J,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,2,Bart,Hermans,B,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,3,Marc,Vandermeeren,M,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,4,Erio,Barale-Thomas,E,"Non-Clinical Science, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,5,Marianne,Borgers,M,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,6,Roland,Willems,R,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,7,Greet,Meulders,G,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,8,Cindy,Wintmolders,C,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,9,Dries,Van den Bulck,D,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,10,Astrid,Bottelbergs,A,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,11,Luc,Ver Donck,L,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,12,Peter,Larsen,P,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,13,Dieder,Moechars,D,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,14,Wilson,Edwards,W,"JBIO, Janssen Research & Development, La Jolla, CA, USA."
33848635,15,Marc,Mercken,M,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium."
33848635,16,Bianca,Van Broeck,B,"Department of Neuroscience, Janssen Research & Development, A Division of Janssen Pharmaceutica NV, Beerse, Belgium. Electronic address: bvbroec1@its.jnj.com."
33892080,1,Ruta,Dekeryte,R,"Institute of Medical Sciences, University of Aberdeen, Foresterhill Health Campus, Aberdeen AB25 2ZD, UK."
33892080,2,Zara,Franklin,Z,"Institute of Medical Sciences, University of Aberdeen, Foresterhill Health Campus, Aberdeen AB25 2ZD, UK."
33892080,3,Claire,Hull,C,"Institute of Medical Sciences, University of Aberdeen, Foresterhill Health Campus, Aberdeen AB25 2ZD, UK."
